Date,Location,Temperature (°C),Humidity (%),Precipitation (mm)
2022-05-04,Phoenix,-4.007891446638945,23.31737655490313,13.750466878467462
2017-02-23,San Francisco,9.515543665268325,35.94153644408485,0.663409258549903
2012-01-16,Los Angeles,3.2027501704806056,12.148602002440931,19.190157535546636
2016-02-23,Los Angeles,-10.054048770882337,68.46681216250144,1.5655257661318522
2012-11-13,San Francisco,33.053031661506374,85.26825431145689,4.124226433120841
2021-05-14,Denver,19.884569649271555,15.515584121600398,17.919938027609295
2019-02-07,Phoenix,24.443177463578024,82.2854520979521,18.804265932503725
2007-10-12,Miami,43.23338301513263,87.76817001876267,14.601817459649611
2006-04-02,New York,23.707004342205984,48.46999405286593,14.28760833357649
2011-12-15,San Francisco,11.732924772536713,13.932912894747236,19.8288351439073
2012-09-18,Phoenix,4.383618704850754,32.45973355847336,0.6746117699717447
2010-03-28,Phoenix,16.770227222146644,71.94050197817458,14.990507843314314
2024-07-28,Los Angeles,8.589612815403523,21.29465262487572,3.0014154568736573
2013-10-01,Seattle,-11.291638751834776,90.98144674371778,8.276194262454691
2013-12-28,Houston,6.3943790768716156,88.76707263696531,10.195448249516016
2006-10-08,Chicago,-8.417345320108497,73.36749482835398,4.959343842876171
2023-04-20,Phoenix,19.626818614158275,61.191855399374255,19.161275666255925
2021-09-10,Phoenix,6.233040173486138,58.537420555709836,6.1278916073682215
2006-05-07,San Francisco,-0.5301853994502324,18.12442357896281,6.977224570401019
2019-09-27,Los Angeles,-12.061985351647625,70.89803161614535,7.394880919503772
2007-11-04,San Francisco,15.835403048438167,55.56001594348675,16.103206165824602
2017-11-21,Miami,2.9519326302026094,47.638870363333325,12.69356178826092
2011-05-23,Houston,16.053599972616453,17.931699656249105,14.714672597173507
2011-07-17,Miami,27.27891235090282,16.73658738049097,8.524607159285022
2019-11-01,Chicago,11.765250716516654,61.19307855806254,11.47882508265699
2013-03-02,Miami,7.650425991514357,55.71713182388602,14.769194525181
2024-06-17,Phoenix,32.0466986259419,56.07894147336001,0.4497636326188337
2008-06-14,Los Angeles,-11.176579721450656,57.55200419305564,5.796960313646958
2013-02-20,Dallas,-1.4804928316503627,88.87516459612648,7.851723617016977
2017-05-02,Miami,13.926678559795988,62.052229421181956,5.064397114784828
2016-03-16,Houston,30.763830492417227,67.09408430582621,5.4894573443245935
2011-08-27,Houston,30.005616313907836,54.43438588831525,15.93652510175274
2017-02-19,Houston,-13.588377723002306,52.33851918401404,17.506704632490575
2023-06-02,Houston,28.574809524485907,14.55318025215901,4.591546929322479
2008-01-19,Chicago,-12.223158629247479,91.13689677406454,17.941376311740985
2014-06-08,Dallas,-14.529299841560459,85.42961627617329,16.695130748786738
2024-10-10,Denver,-14.800657350944883,87.5750070778039,19.319671531196573
2020-02-10,Los Angeles,13.463427004511146,29.528038484870425,13.782643113842141
2011-06-17,Dallas,42.68830144930679,33.22623343751167,4.9819570771605175
2024-05-13,New York,36.287821324154606,18.509085460463126,16.067099911831917
2006-10-13,Houston,-0.7703785886502885,84.58438961424827,11.082677896312049
2006-02-24,Denver,16.936548399022833,64.8581052564939,12.442985532856126
2008-08-09,Phoenix,-5.2130484972288205,89.31958017707792,11.167705134859132
2022-03-17,Phoenix,-10.529019328028054,53.81667097598293,1.2655960078069817
2022-07-03,Denver,19.904441879616805,46.73451220953332,14.61684696573772
2013-08-01,Los Angeles,6.36742662766034,38.99079894363878,4.577370131565712
2009-08-18,New York,-17.305437033538247,11.254701836146952,19.437892133209203
2009-11-08,New York,7.9253351781251204,92.61212796690752,18.500812801004276
2017-02-26,Phoenix,-9.363166548385681,45.78446820958212,12.926024624143311
2010-02-07,Miami,31.43750560253848,96.87219411070804,3.9762656591418666
2015-08-16,Houston,37.05498266498397,16.876988522040016,6.390533142603363
2012-11-25,Dallas,-14.838669666786345,44.342585690643425,13.075397429508316
2013-03-10,Dallas,23.179120104849737,96.86292256774972,0.284177414570308
2020-10-20,Phoenix,31.083372474495626,94.74010751283956,15.581589921718246
2015-12-01,Miami,-18.301215639097556,66.3794637944751,0.23887329280202874
2007-05-08,Los Angeles,-1.617911106157429,60.63140779936085,12.14649494782339
2020-06-29,Houston,19.955273725126254,31.141682727390233,7.0742227782830085
2009-11-25,Los Angeles,29.116167691387737,35.97477420033705,7.442463826185057
2007-12-15,Houston,18.875328612056656,51.63687621628523,18.208695596980185
2010-12-05,Houston,39.447722419732735,53.55980457390364,6.615019731766701
2018-03-16,Seattle,14.694641907334052,60.64702653376656,7.208841194203329
2024-02-22,Miami,42.92478118007842,81.02712345194892,5.915671182565621
2024-06-29,Miami,19.465851196065373,43.838408043423335,11.345982161094835
2018-10-04,Houston,-4.542991149681434,72.08257488098354,3.9644415249733345
2020-05-20,Houston,2.4742741310541696,76.13825929101435,17.5748312581737
2020-04-07,New York,-18.724878116536274,88.59536228791634,12.342579661667337
2019-07-23,Seattle,20.20910492070523,18.62325174128874,13.86557336624158
2011-01-03,Dallas,1.597373407858555,22.046830343777607,7.156955858803887
2009-02-17,New York,28.038861558199166,44.37106986209157,9.6591071424765
2019-06-26,Denver,27.875596959234237,66.95628872821271,7.841885967552731
2019-08-10,Seattle,33.73492888139642,74.16149919215295,2.8150396495554664
2010-01-21,Los Angeles,5.435944747701367,97.70212543559894,1.476058420852071
2011-11-25,Seattle,5.077003637815263,57.6811665644009,10.873068982611894
2012-07-07,Miami,34.46865074511287,36.809802934829506,9.161026380743532
2021-10-03,Chicago,24.701651070253796,53.31796530809611,1.5103463882598533
2009-03-16,Miami,24.601620309769757,78.41285057397398,14.277799165087705
2015-04-20,Denver,18.735173782165027,27.322628800206672,9.079838529560282
2007-05-07,Seattle,-0.2725012830753961,38.96075639905797,3.0278798286563346
2010-12-05,Houston,6.3566627966967175,12.654457859398306,7.538403302690226
2008-05-11,Dallas,43.544250992947894,68.4276416926221,5.785524533324812
2009-08-18,Denver,0.5882141137678154,10.695874762346076,8.301143055227723
2009-09-20,Los Angeles,30.687143472780363,35.83671794134062,1.6001285346016836
2021-02-04,San Francisco,18.58381520654686,53.16670153627089,6.851507767436198
2016-05-15,Seattle,41.825819069406656,52.52106635149004,11.128206384875604
2024-12-24,Miami,-8.531774203052404,57.40053586790995,3.3584236958873115
2016-04-22,Miami,10.601655084482552,69.99695269182874,1.4556972309360128
2014-10-24,Denver,34.759144509806795,41.52246195547494,0.6797430084650546
2013-06-10,Seattle,38.771793011265224,98.92150728467206,8.254474860348202
2006-02-15,Phoenix,40.121248969309256,73.92974937630679,16.25837506571439
2015-10-18,Dallas,-1.108571589905747,11.297967233111068,15.325236524842849
2023-09-06,Houston,20.26694312252186,48.35083920470652,16.352612943473353
2007-07-11,Seattle,22.481748342853642,90.9210325424896,18.692309015294708
2025-02-07,Chicago,-11.59833577062618,75.65888290378645,14.40292145862581
2024-04-23,Miami,-15.816219935682579,94.04632636653523,18.869459501600247
2008-08-31,New York,-19.154553545269735,64.79793365709762,9.21439903764989
2021-09-22,San Francisco,1.932194802528329,59.5062192333357,1.7776817787641774
2007-09-23,Dallas,35.66584329540609,26.426129938460377,17.290759389175683
2006-06-14,Denver,41.88225578407337,49.928097532429845,4.711100243955235
2011-04-01,San Francisco,25.285477580998,67.24446713520057,16.524076658589042
2021-10-10,Los Angeles,11.75775079228907,16.219738683080898,17.943095187672185
2012-07-21,Seattle,1.0711087715132415,50.61505295350827,0.04519829359249439
2017-11-06,Chicago,11.436292094672275,31.967804764176893,9.130439937368477
2014-12-18,Phoenix,-18.092107478265103,56.24576144393484,19.74644579743551
2013-06-16,Chicago,12.021908851216914,43.31861539038552,1.8673658368136303
2020-01-20,Miami,-5.9543241081177545,43.03557563110289,14.216671904387702
2018-10-11,Los Angeles,31.859028411185527,44.079344312006505,0.1672585475204902
2022-01-17,Seattle,39.428028782699286,36.69640698505064,2.0438203938548316
2023-04-15,Dallas,42.669059500839,27.736432183624213,10.071677490074865
2005-03-23,New York,-18.073318460950098,42.24736460373624,0.7530209795751075
2022-02-15,Dallas,12.258353241211594,55.278915378414894,5.472781238436415
2014-09-25,Dallas,29.29020184290777,77.56034531820059,14.552372505238537
2019-04-25,Houston,-5.577356633793597,31.45583044880522,13.710608676669873
2015-08-06,Seattle,10.452809040582132,53.571188770309384,9.396654231415496
2011-03-18,Seattle,2.1715695838622153,65.63066155711567,11.740190966669672
2005-10-16,Seattle,-7.7178828337904335,72.4040190349792,1.8100041302805914
2019-10-31,Chicago,16.581139500446064,99.44298733448636,2.8840266906887435
2009-03-01,Denver,-3.399482260034258,35.51551390517828,1.0981861524641823
2015-06-09,Houston,11.594343789810445,57.042015414404624,13.742572950857452
2007-08-01,Los Angeles,44.55487359432745,30.892691744066177,4.498011872393808
2014-02-07,Dallas,-3.3918455686529434,13.59782842765458,8.22732069208624
2017-04-19,New York,-12.896416289333516,36.72375856744192,9.848022831680694
2006-06-07,New York,4.123960738219491,40.15201358914898,11.759836730342013
2015-11-12,Chicago,20.918482699920766,50.24477555759265,9.35715284680823
2023-09-30,Houston,22.48916811763622,88.46478226925893,13.275584356388988
2011-08-24,Seattle,16.270882349662195,97.07917532462852,10.752214104190053
2015-05-17,Chicago,8.253922791881052,70.80542317722112,10.660330518396819
2008-04-26,Chicago,2.2552182040558364,12.63828005114498,4.4105027162697485
2015-02-21,New York,27.920487639433148,95.2736256324377,16.375088898058955
2015-05-22,New York,27.053645055659203,86.02892120959305,14.664478610344796
2011-04-12,Chicago,12.6125696549798,25.41543599487538,2.29667843951032
2018-03-05,Seattle,16.64928271066163,76.65052834114991,17.835174907237615
2012-12-27,Dallas,23.046869861035958,14.583185945691133,0.879823404415232
2008-10-26,New York,32.02516233439369,14.404300192010554,11.610042067138997
2005-10-08,Houston,41.63399020183921,48.82867488462612,0.008039320251638227
2014-03-11,Phoenix,36.1537166035375,78.26568794498266,9.969830469655143
2015-11-19,Denver,18.330128659027224,83.67248963937107,4.407968397420731
2020-01-17,Seattle,22.241030927561624,78.42830268685944,4.579672998069673
2020-04-18,Miami,-8.1376360521821,77.7140580862457,2.7038096977982318
2014-06-09,New York,-9.373827798040887,13.144978214098797,8.702769981965272
2015-09-18,Chicago,-1.888360792436881,11.234048982536198,14.466291097702195
2024-03-30,Miami,1.5224749102373138,17.29213700289273,7.401001355314685
2021-07-31,Houston,13.590708717437664,29.572396165101377,2.790932804865438
2023-12-17,Chicago,39.62755268529468,20.895678460727233,11.81036103647999
2010-10-21,Miami,19.404254529008135,19.712822802192363,0.34903657715378067
2019-06-15,Miami,-10.913313202479005,90.7802788540824,7.621064847378099
2011-11-06,Miami,42.933310110211394,62.8676842706975,16.982743026193184
2009-01-17,Los Angeles,28.24481705146055,50.56437838934119,1.4887728435051306
2016-12-25,Denver,-17.296785166862605,31.454571208956935,11.264947165625475
2007-11-08,Miami,30.24770815307803,90.75197449646497,10.949089713797566
2014-06-03,Dallas,15.493009160045325,47.50966151716876,6.963236252298961
2014-02-26,Denver,25.435437943732815,25.845017886940646,18.09279728709783
2006-10-05,Chicago,16.252713048276668,75.26778672848017,2.2822133054446514
2020-03-12,Chicago,33.19114807156869,19.19849909333038,19.762766634336156
2021-05-23,Houston,17.506577275093278,39.58878298411116,7.209954633425804
2010-11-04,Seattle,12.712696812760058,90.02393861510517,12.874653572602048
2009-07-29,New York,-8.802901301096096,95.78235796081084,14.54446538669953
2020-02-01,Denver,30.825502083647862,58.10324008134702,5.197324901135827
2015-06-28,Denver,32.032364720986706,14.093820474680673,5.867666813969636
2024-06-18,Chicago,42.3598597887144,58.910867493524094,16.508095186876215
2022-11-09,Chicago,27.03331265180313,89.93674306155842,1.0000657115962985
2008-11-15,New York,9.49519281164859,64.27074645009506,11.239104684106406
2014-09-01,Seattle,7.165449889812862,40.51106647559402,14.521213407715836
2010-02-21,Seattle,44.31467918354825,97.82986093749028,12.216745227041802
2018-11-27,Chicago,7.632804508933752,53.48289905562437,5.841569595815153
2019-07-07,Denver,3.256550356049271,19.14464281253775,2.1275073899669894
2017-03-22,San Francisco,20.131757124212506,93.26637678884381,18.067349897971695
2020-02-24,Phoenix,18.56943541669525,70.6744932923466,8.384160405586288
2016-01-23,Dallas,44.62480975048658,10.45924980684312,2.073357417068451
2005-10-08,Miami,-6.011482610014008,70.68606389624648,10.782277049696292
2015-01-29,Seattle,-8.834719059635763,96.82986753599373,3.274499093269545
2015-03-23,San Francisco,32.30206756365146,10.681467283381853,12.223996225508598
2008-05-12,New York,-13.74186641012038,57.24377294190324,13.118965099148404
2024-05-04,Los Angeles,-8.798975560124699,88.05929641860904,19.896609471904696
2019-06-14,Denver,-15.431978555700697,68.74128735069931,11.688974857944459
2006-12-22,Phoenix,-14.303058753667486,24.969207752698818,17.806556163887095
2016-11-29,Houston,17.866861265693693,99.47362677079866,0.4853922467884231
2009-12-01,Dallas,-6.533761477876011,65.35089561487843,8.954857085197238
2024-03-17,Seattle,4.795776934544243,45.831369229403975,5.65648878645046
2015-03-25,Dallas,-7.521899576561607,33.582727424511745,11.517513854894421
2014-03-08,Seattle,23.338955135702243,12.662069298018388,2.3470891899222535
2005-06-30,New York,35.2401044586531,42.97573415382208,5.656178630947501
2017-08-01,Seattle,12.341831273842274,63.66721644193314,12.324354368661034
2023-11-30,New York,-0.28921142413297574,97.79103934622765,16.453586278436468
2024-05-29,Dallas,-19.655974711294316,49.46658061633273,11.579405015250416
2020-10-06,Denver,2.0693330508354464,77.10816120996367,3.88668882257462
2018-11-22,Phoenix,26.36390713687326,46.93312036326759,16.87458402343928
2015-01-25,Dallas,22.658675628283696,83.45861971755444,0.45169945350064467
2012-12-10,Houston,-0.9633293115791908,23.482703522171203,19.725490262072462
2021-05-25,Miami,5.179210257801007,72.72198003873709,2.232329951927614
2012-06-30,Denver,15.024362654769952,80.12814967922388,11.807201275198258
2005-12-20,New York,26.038121729794028,17.966051851197843,16.346160651549223
2007-01-31,Phoenix,35.34647555801924,25.85291699804276,13.289239372994645
2009-09-15,Phoenix,-2.6855969682654326,95.88886445856012,10.166506326640661
2012-10-17,San Francisco,39.053792819798105,84.00770678557264,3.7669404752367663
2013-11-21,Houston,29.93918723620012,81.7809805949221,19.864490154934266
2013-05-18,Seattle,25.071439324844775,42.24013754906057,15.742291849400205
2018-06-16,San Francisco,17.86440225067704,85.70757459628663,15.598145057291127
2009-04-09,Seattle,31.753644909754577,54.787762785507994,4.503117866012591
2018-12-28,New York,1.287832995936185,86.16774241902033,3.5912080829801596
2023-09-23,Miami,30.541048375377443,50.07890871430728,19.809802916431227
2021-11-25,Seattle,1.7273294026868307,49.02200092313437,6.914004138385128
2015-12-27,Los Angeles,-11.604880799465716,83.24089339496024,6.7038548181687
2008-01-28,Chicago,8.648736025723618,36.927028367747226,19.07907799343194
2022-08-09,Seattle,6.113142623160773,95.10785480987848,1.4135856818371284
2006-07-24,New York,8.131894468582331,31.987578212027724,1.854895616055774
2023-02-26,Dallas,20.52008490971155,73.62988804067838,3.7797970998271335
2021-02-25,Miami,14.183651818887952,88.5366315130827,7.758860930908322
2006-03-30,Phoenix,2.6764662093185088,67.4293200654337,11.67663088254843
2020-06-21,New York,36.999063978572856,35.05313896339495,12.316441858837452
2013-11-24,Phoenix,-3.207983463829862,75.94818287451292,19.91879830532912
2010-04-07,Los Angeles,1.1557953826374465,38.68371786232537,15.164624347888276
2007-01-17,New York,-18.49489389834066,71.58909504846088,2.2032115057209456
2023-04-02,San Francisco,3.755594215687779,53.303520617158625,8.329280564004682
2017-10-14,Phoenix,18.83154277491348,84.79366920295911,15.241331377720513
2012-05-09,Houston,33.97486521647076,79.25494318364144,10.218771065017972
2006-07-25,Chicago,27.760312633738202,62.428400113474076,17.441458184637117
2008-11-30,Dallas,31.867669724219006,84.58986365758743,2.912777858544897
2022-06-23,Denver,-18.785049907384842,50.71215883526932,0.401403381184251
2018-11-13,Miami,-10.819861766231591,14.99112854129686,13.111252747904004
2009-08-08,Dallas,2.7147475301839314,25.545631748807907,11.551700221258582
2016-05-11,Chicago,-10.014561607962298,61.025057498587145,2.96913051508209
2010-10-06,San Francisco,23.04791145689316,61.71324982306771,5.320226103672829
2007-07-26,San Francisco,16.852382835364082,33.900612990330444,8.677358721988943
2018-03-25,Denver,13.714783877880166,72.52699791235517,16.04491307557148
2012-12-31,Denver,-14.994982316211491,54.606522904717615,14.416417214046565
2017-12-21,Phoenix,0.14540717380738144,69.91678763044655,8.300294866650123
2021-05-06,Seattle,43.17109261152196,43.42404787699337,1.4965679970207035
2014-03-25,Denver,-15.11618346037946,73.38718884106298,16.160936033448433
2007-09-09,Phoenix,12.818810365489881,68.19096805466828,10.074380062728508
2012-07-20,Denver,-6.246797647097411,13.209033926020663,12.285630366680614
2011-04-23,Phoenix,42.012548034164176,99.09880591909183,14.821496140086658
2018-07-10,Dallas,-14.328335539793903,85.87501696357357,13.836081976720738
2012-05-18,New York,11.25924085948225,66.85110489448675,10.127004044057529
2009-12-09,Seattle,32.703381876759174,43.93882814554611,17.665727779836093
2006-12-20,Denver,2.6983901534802044,94.2867987289856,9.09129119704084
2006-02-20,Phoenix,9.466428062433454,50.735236654962634,7.192877307046121
2024-12-12,New York,-7.486849127726639,97.75745230310844,5.209301842446239
2018-10-12,New York,41.24166251214007,58.35828076353071,9.399030875206424
2016-04-10,Denver,8.24450058954503,98.65445190650068,2.8608379799375627
2012-11-22,Los Angeles,-12.300272866136364,89.1476544755861,17.18870861779288
2015-11-09,Dallas,3.477934265302004,37.413605544934924,8.537829775069332
2015-08-03,Denver,-19.66419189631326,23.282303904694913,5.516466498456802
2008-09-10,Houston,6.249407125759067,15.035579728527704,15.108492604877092
2018-03-11,Los Angeles,3.4212767385233818,28.174321206927562,5.131434805620232
2025-01-15,Dallas,9.30894855948539,17.666260492762692,6.922222958538827
2007-08-16,Phoenix,29.279543625728195,96.37809020433693,8.826435951947829
2014-09-01,Seattle,39.44405025716298,97.711792280443,9.451270035536922
2007-06-07,Miami,12.18184017207691,74.6541956915533,18.73903612527565
2018-08-06,Phoenix,9.279357469808495,67.90796953116867,15.248950627248936
2016-09-20,Denver,19.092978762445938,47.72431490684706,6.452669206851811
2020-05-22,Seattle,5.401255900101404,49.13635722406512,13.103122038522304
2018-02-16,Miami,15.50527473528922,39.944162865178725,11.75960663203033
2010-08-22,Denver,29.851974650992183,98.91224917800373,15.035605595646548
2013-08-31,Chicago,-4.016229355182476,80.57161200268717,5.14157934438688
2008-07-26,Phoenix,-3.8077442153828684,55.13032985197843,11.678517422385209
2020-02-27,Los Angeles,38.91502345256137,54.851899739227655,10.566618836158497
2012-03-07,New York,15.921858747708448,17.978206326715892,18.56316474981713
2019-05-16,Houston,28.16129653176165,77.11256209643157,16.62151502039705
2017-07-09,New York,21.02902716240137,47.795641340261966,16.038979658318677
2016-04-05,Denver,-7.736722546980106,90.14676835063037,3.4608256195050835
2007-09-28,Chicago,-16.32261270536334,24.350362840384932,12.257361909609838
2006-03-24,Miami,-4.884507486955085,88.43708026426727,2.3321155937896476
2017-01-30,Los Angeles,40.10200761598979,81.16350248696526,1.4949718086980401
2022-01-29,San Francisco,-16.41800634855723,84.36428295357709,6.007526164698254
2007-07-31,Chicago,-14.159692837764052,31.75050834998247,6.095846445575342
2023-02-14,Miami,29.045905930090818,93.08230426457777,8.949571982535895
2009-10-19,Miami,15.785374506225523,39.844422379154224,15.839456387849026
2010-04-20,Denver,-8.846880765339924,95.64962472016938,6.068222628348878
2019-01-02,Dallas,-15.758872304502294,95.50801125708199,2.8170803620552665
2007-02-01,New York,5.3264586002042265,63.22442010613453,12.591331283762162
2024-04-14,Chicago,19.425518206643964,11.905859251950782,12.744705521488129
2013-03-24,Seattle,1.9214883504362419,19.176999989716656,1.5598571171098263
2021-10-02,Phoenix,-17.522456334038885,19.276038427978825,0.6034581299934993
2006-05-11,Denver,0.9342657858571535,62.86009574370026,12.67495737556864
2021-08-01,San Francisco,-14.441805102803084,26.04968867054933,14.883265464928549
2023-06-11,Denver,-10.832437777909995,69.26684962075137,17.513038925453916
2024-05-17,Denver,32.51313158870109,82.19920075830248,4.308441973931187
2006-05-04,Miami,4.40215768127435,16.766596058435468,13.096144947850632
2009-05-19,San Francisco,22.90414808510799,40.34192145874289,0.3119300332544239
2007-12-30,Miami,28.76650387681314,38.15247723195911,9.047821109206179
2019-09-14,Dallas,40.41595921142931,97.33424663507657,8.472938665812462
2020-02-01,Seattle,10.411381548414962,36.29170171354188,6.115886845658453
2018-06-21,Chicago,9.83983467885669,55.80834872856921,11.048988577925005
2021-01-09,Chicago,21.99159587769288,12.528869923095273,17.157094547688352
2022-03-16,Miami,-2.6407244964060617,19.470990201646647,12.639764130391733
2017-08-17,Houston,13.61929096276205,57.95126717136036,11.624761689111562
2021-12-02,Seattle,-5.226281324313701,66.46103494266862,11.299061252924671
2011-06-09,San Francisco,15.332986912831963,89.69223287994888,19.934168625943368
2018-06-07,Denver,14.014480903400667,37.729301707074114,18.299643627297414
2009-04-20,Miami,38.160831860850266,32.45354528637751,13.467428130620725
2024-03-25,Chicago,32.39649604923488,11.580875796446984,11.914728311739665
2018-03-16,Denver,33.97566103984024,31.016240951369916,9.139187057627256
2012-03-11,Los Angeles,-7.193510255117793,84.88155801033386,2.560044915993509
2009-10-28,San Francisco,11.486122647778966,85.21529732994513,4.424524778512802
2012-01-25,Chicago,13.452196444469507,95.75894726389136,18.002601901898498
2013-09-05,Houston,5.975219505133271,75.24542826911505,8.800607628509328
2021-11-22,San Francisco,5.2723466654492945,97.06356634334863,12.886806229744579
2020-04-28,San Francisco,39.25477030207666,47.098490956375535,18.48790634601639
2012-01-03,Los Angeles,39.10738081591167,95.95993934212852,17.064030757626636
2015-06-20,Houston,-7.142468369871203,71.77253613304654,0.13851276242310862
2011-01-03,Phoenix,38.64987158628544,43.631461116568175,15.621596520612329
2014-05-27,Miami,26.81624165053784,42.258002315480546,12.037231058129612
2011-12-11,New York,28.38686586032368,37.69143487458195,8.721672870968911
2016-07-27,Denver,39.59276990699635,96.70166220307487,8.488931611836426
2009-08-23,Seattle,33.990908696646855,95.64336022516872,10.629970028916356
2019-03-01,New York,11.521887561144485,22.57520229718859,14.447854336856075
2022-04-13,Houston,21.47048100192636,51.67095708807575,2.7936662304507442
2023-05-18,Los Angeles,-3.4891459137699705,30.300651380163302,13.57639406348068
2017-01-16,Los Angeles,-16.87580717640045,37.31677385648956,16.188033745313287
2009-09-08,Phoenix,34.79529398021542,45.67688182675053,5.927991221273581
2016-05-30,Los Angeles,-5.415653362390529,37.989518228419335,3.2038484222860464
2015-09-20,Chicago,18.65158699206944,42.87342777562734,3.281736286554555
2011-07-12,Los Angeles,41.90949310670811,62.918135935303816,14.39928423474724
2008-12-08,Phoenix,8.733580845122269,61.191757395031864,5.577820754220168
2024-10-09,New York,-6.510703281587146,71.05470007996489,0.07834486919704231
2021-02-24,Chicago,3.7540885659459526,20.69099396395735,15.152106510283609
2017-12-11,Houston,16.550756613527184,67.75794348494145,0.5688981231012158
2009-09-13,New York,4.333000978696742,85.8398864510932,11.787796982996726
2016-12-31,Miami,-3.8846879899956193,52.97502349602863,5.242202103052085
2017-11-01,Houston,6.567226746886824,80.3610396327453,2.0619480496779707
2019-10-26,Los Angeles,-18.977942911844377,83.8083431173112,6.045548412739996
2010-05-19,Chicago,-7.697181624020269,24.26951971689959,6.201713546297693
2008-01-08,Chicago,-19.154770581360914,33.19394690825643,3.695601729240774
2010-06-02,Seattle,12.80369431280213,77.97833583304583,13.033003606384375
2007-07-08,Los Angeles,42.39402858292128,31.962536752466196,10.203518763435051
2005-03-31,Chicago,-10.904145088646189,95.5750209219596,11.789497279713522
2008-01-25,Denver,38.93924269620085,28.83497445079098,5.9225621036116705
2006-08-15,Chicago,18.805286075489995,29.837871131276955,18.70521626108126
2007-09-23,New York,37.67504946537468,23.699958138056672,7.068581576687238
2024-05-04,New York,37.54333431144898,74.03301110042139,12.894317524732111
2016-03-29,Denver,36.72900894732638,74.07075476396341,13.42716704830713
2007-11-07,Chicago,0.9596444714622727,29.706826128443275,7.35493901266975
2024-02-09,Denver,12.804430511528373,95.49410153016079,1.6130251172149257
2006-03-28,Phoenix,23.941494990351558,11.99700388315639,1.7524123060772379
2014-11-03,Los Angeles,-11.264030306264576,81.00132201448092,7.7464788734001715
2024-08-29,Houston,-0.14472593996035243,70.91301138984487,12.58196056019642
2016-07-05,Phoenix,-7.507271905114353,52.81976511413969,3.5667389369765345
2023-12-27,Chicago,41.00326308325964,82.21404012763482,11.200868658801188
2015-07-02,Phoenix,36.730014621667316,24.284116358169992,11.714273594672893
2020-02-29,Denver,-6.901027752724843,77.00716970622132,15.273965861653942
2023-11-19,Denver,7.907595353743421,57.74652165545465,2.963813267473694
2015-02-19,San Francisco,41.01031018902552,38.745173842853205,4.810953541496705
2024-09-19,Seattle,11.800128000069012,32.01155983990376,16.30540128225604
2011-08-28,Los Angeles,-13.777632792165111,97.19048394374099,2.902886538511953
2010-11-14,Houston,23.55334815716131,78.55167341759828,2.5335680707911945
